SerialNo,DeviceName,Position_Date,Lat,Lon,Heading,Speed,Location,Description,Elevation
"8881004443","8881004443","5/10/2021 5:25:22 PM","38.4606096833944","-122.876495100061","50 (NE)","2","5286 Gravenstein Hwy N Sebastopol CA","Position","180"
"8881004443","8881004443","5/10/2021 5:25:32 PM","38.4604179670413","-122.876189516485","144 (SE)","24","5261 Gravenstein Hwy N Sebastopol CA","Position","184"
"8881004443","8881004443","5/10/2021 5:25:42 PM","38.4591056833665","-122.874824399749","140 (SE)","47","5149 Gravenstein Hwy N Sebastopol CA","Position","174"
"8881004443","8881004443","5/10/2021 5:25:42 PM","38.4591056833665","-122.874824399749","140 (SE)","47","5149 Gravenstein Hwy N Sebastopol CA","8881004443 exited, ""InstaFence"" @ May 10 2021  5:25PM","174"
"8881004443","8881004443","5/10/2021 5:25:52 PM","38.4574226001898","-122.873158299923","140 (SE)","52","5003 Gravenstein Hwy N Sebastopol CA","Position","154"
"8881004443","8881004443","5/10/2021 5:26:02 PM","38.4557150498033","-122.871400633454","139 (SE)","59","4849 Gravenstein Hwy N Sebastopol CA","Position","128"
"8881004443","8881004443","5/10/2021 5:26:13 PM","38.4537378666302","-122.869515350461","140 (SE)","54","4682 Gravenstein Hwy N Sebastopol CA","Position","128"
"8881004443","8881004443","5/10/2021 5:26:22 PM","38.4522069166104","-122.868292233348","158 (SE)","48","4549 Gravenstein Hwy N Sebastopol CA","Position","138"
"8881004443","8881004443","5/10/2021 5:26:32 PM","38.4499621500572","-122.86780556639","169 (S)","54","4388 Gravenstein Hwy N Sebastopol CA","Position","151"
"8881004443","8881004443","5/10/2021 5:26:42 PM","38.4477391163508","-122.86724036634","170 (S)","61","4232 Gravenstein Hwy N Sebastopol CA","Position","171"
"8881004443","8881004443","5/10/2021 5:26:52 PM","38.4455335328976","-122.86670696636","167 (S)","58","4072 CA-116 Sebastopol CA","Position","174"
"8881004443","8881004443","5/10/2021 5:27:02 PM","38.4435814668735","-122.865303633362","133 (SE)","55","3888 Gravenstein Hwy N Sebastopol CA","Position","184"
"8881004443","8881004443","5/10/2021 5:27:12 PM","38.4425842334827","-122.862675466637","110 (E)","56","3696 Gravenstein Hwy N Sebastopol CA","Position","203"
"8881004443","8881004443","5/10/2021 5:27:22 PM","38.4413060501218","-122.860300583144","142 (SE)","57","3502 Gravenstein Hwy N Sebastopol CA","Position","197"
"8881004443","8881004443","5/10/2021 5:27:32 PM","38.4391553168496","-122.859018833439","158 (SE)","58","3302 Gravenstein Hwy N Sebastopol CA","Position","194"
"8881004443","8881004443","5/10/2021 5:27:42 PM","38.4371706999838","-122.857804733515","151 (SE)","52","3119 Gravenstein Hwy N Sebastopol CA","Position","200"
"8881004443","8881004443","5/10/2021 5:27:52 PM","38.4353280667216","-122.857147699594","166 (S)","40","2986 CA-116 Sebastopol CA","Position","207"
"8881004443","8881004443","5/10/2021 5:28:02 PM","38.4336652666641","-122.856732267141","167 (S)","43","2880 Gravenstein Hwy N Sebastopol CA","Position","203"
"8881004443","8881004443","5/10/2021 5:28:12 PM","38.4319803496202","-122.855808149775","146 (SE)","44","Oak Grove Ave","Position","203"
"8881004443","8881004443","5/10/2021 5:28:22 PM","38.4309376666943","-122.85408766667","123 (SE)","43","2646 Gravenstein Hwy N Sebastopol CA","Position","180"
"8881004443","8881004443","5/10/2021 5:28:31 PM","38.4298447330793","-122.852574116985","140 (SE)","45","2572 Gravenstein Hwy N Sebastopol CA","Position","167"
"8881004443","8881004443","5/10/2021 5:28:41 PM","38.4283925165733","-122.851228050391","142 (SE)","43","2470 CA-116 Sebastopol CA","Position","161"
"8881004443","8881004443","5/10/2021 5:28:51 PM","38.4273582329353","-122.849529033341","117 (SE)","40","2328 Gravenstein Hwy N Sebastopol CA","Position","144"
"8881004443","8881004443","5/10/2021 5:29:01 PM","38.426228582859","-122.848403633386","159 (S)","35","2207 Gravenstein Hwy N Sebastopol CA","Position","144"
"8881004443","8881004443","5/10/2021 5:29:11 PM","38.4246893167496","-122.847958366697","156 (SE)","43","2032 Gravenstein Hwy N Sebastopol CA","Position","141"
"8881004443","8881004443","5/10/2021 5:29:21 PM","38.4232253501813","-122.846470699956","148 (SE)","46","7899 Atkinson Rd Sebastopol CA","Position","138"
"8881004443","8881004443","5/10/2021 5:29:31 PM","38.4214001168807","-122.846095949908","177 (S)","47","1757 Gravenstein Hwy N Sebastopol CA","Position","148"
"8881004443","8881004443","5/10/2021 5:29:41 PM","38.419532999893","-122.845966166755","177 (S)","45","1643 Gravenstein Hwy N Sebastopol CA","Position","151"
"8881004443","8881004443","5/10/2021 5:29:51 PM","38.417589233319","-122.845825433234","177 (S)","50","1547 Gravenstein Hwy N Sebastopol CA","Position","157"
"8881004443","8881004443","5/10/2021 5:30:01 PM","38.4157261162996","-122.845505016545","163 (S)","44","1407 CA-116 Sebastopol CA","Position","174"
"8881004443","8881004443","5/10/2021 5:30:11 PM","38.4142058670521","-122.84448420008","142 (SE)","40","1289 Gravenstein Hwy N Sebastopol CA","Position","190"
"8881004443","8881004443","5/10/2021 5:30:21 PM","38.4133867164453","-122.843616149823","145 (SE)","15","1236 Gravenstein Hwy N Sebastopol CA","Position","190"
"8881004443","8881004443","5/10/2021 5:30:31 PM","38.4123633503914","-122.84268018355","143 (SE)","36","1138 CA-116 Sebastopol CA","Position","180"
"8881004443","8881004443","5/10/2021 5:30:40 PM","38.4111986170212","-122.841772766908","148 (SE)","34","1005 Gravenstein Hwy N Bodega CA","Position","167"
"8881004443","8881004443","5/10/2021 5:30:42 PM","38.4109634995461","-122.841607699792","150 (SE)","31","1005 Gravenstein Hwy N Bodega CA","Position","164"
"8881004443","8881004443","5/10/2021 5:30:51 PM","38.4099115997553","-122.840822466215","150 (SE)","36","916 Gravenstein Hwy N Sebastopol CA","Position","177"
"8881004443","8881004443","5/10/2021 5:31:01 PM","38.4089672495921","-122.840028899908","140 (SE)","23","851 Gravenstein Hwy N Sebastopol CA","Position","180"
"8881004443","8881004443","5/10/2021 5:31:11 PM","38.4081779499849","-122.839242849747","145 (SE)","23","801 CA-116 Sebastopol CA","Position","171"
"8881004443","8881004443","5/10/2021 5:31:21 PM","38.4074727500478","-122.838567266862","147 (SE)","22","672 Gravenstein Hwy N Sebastopol CA","Position","177"
"8881004443","8881004443","5/10/2021 5:31:31 PM","38.4066025500496","-122.837943816185","151 (SE)","24","604 Gravenstein Hwy N Sebastopol CA","Position","171"
"8881004443","8881004443","5/10/2021 5:31:42 PM","38.4057453334332","-122.837049099803","130 (SE)","26","523 CA-116 Sebastopol CA","Position","164"
"8881004443","8881004443","5/10/2021 5:31:52 PM","38.4052513331175","-122.835850099723","97 (E)","27","7793 CA-116 Sebastopol CA","Position","154"
"8881004443","8881004443","5/10/2021 5:32:02 PM","38.4052401165168","-122.834620583057","89 (E)","25","7775 Healdsburg Ave Sebastopol CA","Position","131"
"8881004443","8881004443","5/10/2021 5:32:12 PM","38.4052738835414","-122.833297049999","85 (E)","25","7737 CA-116 Sebastopol CA","Position","108"
"8881004443","8881004443","5/10/2021 5:32:22 PM","38.4052339831988","-122.831982983276","90 (E)","25","7609 Healdsburg Ave Sebastopol CA","Position","98"
"8881004443","8881004443","5/10/2021 5:32:32 PM","38.4052180002133","-122.830693950007","93 (E)","25","497 Florence Ave Sebastopol CA","Position","98"
"8881004443","8881004443","5/10/2021 5:32:42 PM","38.4052106335759","-122.829355749985","89 (E)","27","7315 Healdsburg Ave Sebastopol CA","Position","85"
"8881004443","8881004443","5/10/2021 5:32:52 PM","38.4052290832003","-122.82817384998","90 (E)","23","496 Pitt Ave Sebastopol CA","Position","82"
"8881004443","8881004443","5/10/2021 5:33:01 PM","38.405225833257","-122.827070083221","88 (E)","19","7143 Healdsburg Ave Sebastopol CA","Position","82"
"8881004443","8881004443","5/10/2021 5:33:11 PM","38.4052271167437","-122.826508099834","82 (E)","1","7111 CA-116 Sebastopol CA","Position","75"
"8881004443","8881004443","5/10/2021 5:34:01 PM","38.4050279999773","-122.826126916707","136 (SE)","26","415 CA-116 Sebastopol CA","Position","75"
"8881004443","8881004443","5/10/2021 5:34:11 PM","38.4038616165519","-122.825353300075","152 (SE)","32","280 CA-116 Sebastopol CA","Position","75"
"8881004443","8881004443","5/10/2021 5:34:21 PM","38.4027422500153","-122.824588417013","152 (SE)","29","161 N Main St Sebastopol CA","Position","82"
"8881004443","8881004443","5/10/2021 5:34:31 PM","38.4021251998842","-122.82388676703","96 (E)","20","6981 CA-12 Sebastopol CA","Position","62"
"8881004443","8881004443","5/10/2021 5:34:41 PM","38.4023665999373","-122.823236466448","98 (E)","6","CA-12 Sebastopol CA","Position","69"
"8881004443","8881004443","5/10/2021 5:34:49 PM","38.4023479834199","-122.823055566351","100 (E)","0","CA-12 Sebastopol CA","Position","66"
"8881004443","8881004443","5/10/2021 5:35:01 PM","38.4023331666986","-122.823050116499","95 (E)","6","Sebastopol Ave Sebastopol CA","Position","75"
"8881004443","8881004443","5/10/2021 5:35:11 PM","38.4024334833026","-122.821741867065","78 (E)","39","6848 CA-12 Sebastopol CA","Position","59"
"8881004443","8881004443","5/10/2021 5:35:20 PM","38.4027805832525","-122.819697749615","77 (E)","40","6740 Sebastopol Ave Sebastopol CA","Position","52"
"8881004443","8881004443","5/10/2021 5:35:30 PM","38.403171950082","-122.817488050461","75 (E)","46","6651 Sebastopol Ave Bodega CA","Position","49"
"8881004443","8881004443","5/10/2021 5:35:40 PM","38.4038504332304","-122.815030166631","65 (NE)","54","Sebastopol Ave Bodega CA","Position","52"
"8881004443","8881004443","5/10/2021 5:35:50 PM","38.4045408835014","-122.813061116636","64 (NE)","27","Sebastopol Ave Santa Rosa CA","Position","46"
"8881004443","8881004443","5/10/2021 5:36:00 PM","38.4048194666704","-122.812727516641","70 (E)","4","5640 Sebastopol Ave Sebastopol CA","Position","43"
"8881004443","8881004443","5/10/2021 5:36:09 PM","38.4048298165202","-122.812706399957","28 (NE)","0","5640 Sebastopol Ave Sebastopol CA","Position","43"
"8881004443","8881004443","5/10/2021 5:36:09 PM","38.4048298165202","-122.812706399957","28 (NE)","0","5640 Sebastopol Ave Sebastopol CA","Stopped","43"
"8881004443","8881004443","5/10/2021 5:41:18 PM","38.4048414334655","-122.812708216657","161 (S)","1","5640 Sebastopol Ave Sebastopol CA","Position","69"
"8881004443","8881004443","5/10/2021 5:41:43 PM","38.4047967165709","-122.81268236662","184 (S)","6","5640 Sebastopol Ave Sebastopol CA","Position","69"
"8881004443","8881004443","5/10/2021 5:41:57 PM","38.4038329333067","-122.815114516641","246 (SW)","48","Sebastopol Ave Bodega CA","Position","56"
"8881004443","8881004443","5/10/2021 5:42:06 PM","38.4032735332847","-122.816894066334","252 (W)","34","6583 Sebastopol Ave Bodega CA","Position","52"
"8881004443","8881004443","5/10/2021 5:42:16 PM","38.4030060167114","-122.8185006996","257 (W)","32","6678 Sebastopol Ave Sebastopol CA","Position","52"
"8881004443","8881004443","5/10/2021 5:42:26 PM","38.4027815165619","-122.820028482874","257 (W)","29","6762 Sebastopol Ave Sebastopol CA","Position","59"
"8881004443","8881004443","5/10/2021 5:42:36 PM","38.4025354333222","-122.821386350195","255 (W)","24","6830 Sebastopol Ave Sebastopol CA","Position","72"
"8881004443","8881004443","5/10/2021 5:42:46 PM","38.4023154998819","-122.822523882985","269 (W)","22","Sebastopol Ave Sebastopol CA","Position","75"
"8881004443","8881004443","5/10/2021 5:42:56 PM","38.402399033308","-122.823537349701","245 (SW)","9","6942 CA-12 Sebastopol CA","Position","82"
"8881004443","8881004443","5/10/2021 5:42:59 PM","38.4023903834323","-122.823588400086","255 (W)","0","6944 CA-12 Sebastopol CA","Position","75"
"8881004443","8881004443","5/10/2021 5:43:16 PM","38.4022829333941","-122.823798533281","243 (SW)","14","6960 CA-12 Sebastopol CA","Position","72"
"8881004443","8881004443","5/10/2021 5:43:26 PM","38.4017717999717","-122.823945016662","155 (SE)","34","151 S Main St Sebastopol CA","Position","79"
"8881004443","8881004443","5/10/2021 5:43:36 PM","38.4003079166636","-122.823152516286","155 (SE)","30","291 S Main St Sebastopol CA","Position","89"
"8881004443","8881004443","5/10/2021 5:43:46 PM","38.3990990837415","-122.822479850054","157 (SE)","32","425 CA-116 Sebastopol CA","Position","82"
"8881004443","8881004443","5/10/2021 5:43:56 PM","38.3978897164265","-122.821818482876","156 (SE)","32","521 CA-116 Sebastopol CA","Position","82"
"8881004443","8881004443","5/10/2021 5:44:06 PM","38.3966090838114","-122.821176916361","157 (SE)","34","Palm Ave","Position","75"
"8881004443","8881004443","5/10/2021 5:44:16 PM","38.3954896003008","-122.820035433769","125 (SE)","40","725 CA-116 Sebastopol CA","Position","92"
"8881004443","8881004443","5/10/2021 5:44:26 PM","38.3943000495434","-122.818912600478","158 (SE)","35","762 Gravenstein Hwy S Sebastopol CA","Position","82"
"8881004443","8881004443","5/10/2021 5:44:35 PM","38.3930478334427","-122.81825393339","157 (SE)","25","6998 Hutchins Ave Sebastopol CA","Position","89"
"8881004443","8881004443","5/10/2021 5:44:45 PM","38.3924443503221","-122.817867250244","151 (SE)","25","922 Gravenstein Hwy S Sebastopol CA","Position","95"
"8881004443","8881004443","5/10/2021 5:44:55 PM","38.3913731500506","-122.817023566365","149 (SE)","32","964 Gravenstein Hwy S Sebastopol CA","Position","102"
"8881004443","8881004443","5/10/2021 5:45:05 PM","38.3902397498488","-122.816144649995","148 (SE)","35","1002 Gravenstein Hwy S Sebastopol CA","Position","102"
"8881004443","8881004443","5/10/2021 5:45:15 PM","38.388908199966","-122.815009333317","143 (SE)","43","1085 Gravenstein Hwy S Sebastopol CA","Position","105"
"8881004443","8881004443","5/10/2021 5:45:25 PM","38.3875540668766","-122.813754033297","143 (SE)","37","1184 CA-116 Sebastopol CA","Position","95"
"8881004443","8881004443","5/10/2021 5:45:35 PM","38.3862920333942","-122.812777800113","161 (S)","41","1276 Gravenstein Hwy S Sebastopol CA","Position","98"
"8881004443","8881004443","5/10/2021 5:45:46 PM","38.3845256832739","-122.812255716821","149 (SE)","39","1407 Gravenstein Hwy S Sebastopol CA","Position","92"
"8881004443","8881004443","5/10/2021 5:45:56 PM","38.383540500002","-122.810813250144","124 (SE)","40","1508 CA-116 Sebastopol CA","Position","69"
"8881004443","8881004443","5/10/2021 5:46:06 PM","38.3825515002012","-122.808974216878","123 (SE)","45","1614 Gravenstein Hwy S Sebastopol CA","Position","59"
"8881004443","8881004443","5/10/2021 5:46:16 PM","38.3816702336073","-122.807334799568","125 (SE)","36","1722 Gravenstein Hwy S Sebastopol CA","Position","62"
"8881004443","8881004443","5/10/2021 5:46:26 PM","38.3810520331065","-122.806362917026","160 (S)","17","16 Bloomfield Rd Sebastopol CA","Position","75"
"8881004443","8881004443","5/10/2021 5:46:36 PM","38.3797757665316","-122.806418716908","181 (S)","37","88 Bloomfield Rd Sebastopol CA","Position","75"
"8881004443","8881004443","5/10/2021 5:46:46 PM","38.3784776171048","-122.806429666281","182 (S)","32","164 Bloomfield Rd Sebastopol CA","Position","66"
"8881004443","8881004443","5/10/2021 5:46:56 PM","38.3770889669657","-122.806519816319","181 (S)","35","248 Bloomfield Rd Sebastopol CA","Position","72"
"8881004443","8881004443","5/10/2021 5:47:06 PM","38.3757112503052","-122.806470166643","177 (S)","37","352 Bloomfield Rd Sebastopol CA","Position","89"
"8881004443","8881004443","5/10/2021 5:47:08 PM","38.375421183308","-122.806466300289","179 (S)","37","6698 Harvard Dr Sebastopol CA","Position","92"
"8881004443","8881004443","5/10/2021 5:47:17 PM","38.3741863499085","-122.806475633383","180 (S)","34","6701 Norcliff Dr Sebastopol CA","Position","108"
"8881004443","8881004443","5/10/2021 5:47:28 PM","38.3725989500682","-122.806471716364","187 (S)","37","6500 Williams Pl Sebastopol CA","Position","128"
"8881004443","8881004443","5/10/2021 5:47:38 PM","38.3713159501553","-122.806715899706","190 (S)","30","672 Bloomfield Rd Sebastopol CA","Position","167"
"8881004443","8881004443","5/10/2021 5:47:48 PM","38.3700758832196","-122.80699326694","191 (S)","33","758 Bloomfield Rd Sebastopol CA","Position","161"
"8881004443","8881004443","5/10/2021 5:47:58 PM","38.3688017832736","-122.807203432918","186 (S)","31","835 Bloomfield Rd Sebastopol CA","Position","190"
"8881004443","8881004443","5/10/2021 5:48:08 PM","38.3676553500195","-122.807626700401","212 (SW)","29","930 Bloomfield Rd Sebastopol CA","Position","190"
"8881004443","8881004443","5/10/2021 5:48:18 PM","38.3669267333268","-122.809079866608","249 (W)","32","1024 Bloomfield Rd Sebastopol CA","Position","203"
"8881004443","8881004443","5/10/2021 5:48:28 PM","38.3663563837608","-122.810888783137","248 (W)","40","1130 Bloomfield Rd Sebastopol CA","Position","203"
"8881004443","8881004443","5/10/2021 5:48:38 PM","38.3656970163186","-122.813073650002","245 (SW)","44","1293 Bloomfield Rd Sebastopol CA","Position","223"
"8881004443","8881004443","5/10/2021 5:48:48 PM","38.3649441162745","-122.814727133388","218 (SW)","37","1398 Bloomfield Rd Sebastopol CA","Position","223"
"8881004443","8881004443","5/10/2021 5:48:58 PM","38.3646323333184","-122.816469733339","267 (W)","42","1493 Bloomfield Rd Sebastopol CA","Position","236"
"8881004443","8881004443","5/10/2021 5:49:09 PM","38.3646259496609","-122.818726767103","269 (W)","40","1606 Bloomfield Rd Sebastopol CA","Position","266"
"8881004443","8881004443","5/10/2021 5:49:19 PM","38.364571283261","-122.820692100128","271 (W)","35","1706 Bloomfield Rd Sebastopol CA","Position","272"
"8881004443","8881004443","5/10/2021 5:49:29 PM","38.3647014002005","-122.822040817142","266 (W)","12","1795 Bloomfield Rd Sebastopol CA","Position","279"
"8881004443","8881004443","5/10/2021 5:49:39 PM","38.3637436171373","-122.821957332889","167 (S)","37","1854 Bloomfield Rd Sebastopol CA","Position","299"
"8881004443","8881004443","5/10/2021 5:49:48 PM","38.3621326665084","-122.821392950416","163 (S)","40","1981 Bloomfield Rd Sebastopol CA","Position","305"
"8881004443","8881004443","5/10/2021 5:49:58 PM","38.3605266332626","-122.820898066958","165 (S)","42","2054 Bloomfield Rd Sebastopol CA","Position","305"
"8881004443","8881004443","5/10/2021 5:50:08 PM","38.358794516325","-122.820402000348","169 (S)","47","2162 Bloomfield Rd Sebastopol CA","Position","279"
"8881004443","8881004443","5/10/2021 5:50:18 PM","38.3569659665227","-122.819915500283","166 (S)","45","2313 Bloomfield Rd Sebastopol CA","Position","246"
"8881004443","8881004443","5/10/2021 5:50:28 PM","38.3552098164956","-122.818934217095","148 (SE)","50","2442 Bloomfield Rd Sebastopol CA","Position","262"
"8881004443","8881004443","5/10/2021 5:50:38 PM","38.3536779334148","-122.817325816552","137 (SE)","47","2590 Bloomfield Rd Sebastopol CA","Position","236"
"8881004443","8881004443","5/10/2021 5:51:00 PM","38.3516519332926","-122.814856116722","138 (SE)","35","2756 Canfield Rd Sebastopol CA","Position","135"
"8881004443","8881004443","5/10/2021 5:51:09 PM","38.3505232499912","-122.813576966772","138 (SE)","49","2846 Canfield Rd Sebastopol CA","Position","125"
"8881004443","8881004443","5/10/2021 5:51:19 PM","38.3490926504135","-122.811953166624","137 (SE)","48","2978 Canfield Rd Sebastopol CA","Position","95"
"8881004443","8881004443","5/10/2021 5:51:29 PM","38.3476358334223","-122.810345133146","138 (SE)","45","3112 Canfield Rd Sebastopol CA","Position","89"
"8881004443","8881004443","5/10/2021 5:55:48 PM","38.3211144164205","-122.774871299664","88 (E)","59","5001 Roblar Rd Petaluma CA","Position","272"
"8881004443","8881004443","5/10/2021 5:55:58 PM","38.321147283415","-122.771859482924","88 (E)","60","4861 Roblar Rd Petaluma CA","Position","249"
"8881004443","8881004443","5/10/2021 5:56:08 PM","38.3211711664995","-122.76868045032","88 (E)","68","4712 Roblar Rd Petaluma CA","Position","220"
"8881004443","8881004443","5/10/2021 5:56:18 PM","38.3211984664202","-122.765155433367","89 (E)","68","4524 Roblar Rd Petaluma CA","Position","171"
"8881004443","8881004443","5/10/2021 5:56:37 PM","38.3211836333076","-122.759557133416","91 (E)","57","4227 Roblar Rd Petaluma CA","Position","177"
"8881004443","8881004443","5/10/2021 5:56:47 PM","38.3212683831652","-122.756721633673","90 (E)","56","4071 Roblar Rd Petaluma CA","Position","187"
"8881004443","8881004443","5/10/2021 5:56:57 PM","38.3202578832706","-122.754280183713","132 (SE)","52","3915 Roblar Rd Petaluma CA","Position","210"
"8881004443","8881004443","5/10/2021 5:57:07 PM","38.3188917999466","-122.752240066727","131 (SE)","53","3769 Roblar Rd Petaluma CA","Position","213"
"8881004443","8881004443","5/10/2021 5:57:17 PM","38.3174353666604","-122.750248900056","139 (SE)","52","3614 Roblar Rd Petaluma CA","Position","230"
"8881004443","8881004443","5/10/2021 5:57:27 PM","38.3156609833241","-122.748439216614","139 (SE)","58","3457 Roblar Rd Petaluma CA","Position","213"
"8881004443","8881004443","5/10/2021 5:57:37 PM","38.3140593995651","-122.746429166694","121 (SE)","54","3303 Roblar Rd Petaluma CA","Position","217"
"8881004443","8881004443","5/10/2021 5:57:47 PM","38.3140652835369","-122.743483150005","90 (E)","59","3140 Roblar Rd Petaluma CA","Position","203"
"8881004443","8881004443","5/10/2021 5:57:57 PM","38.3141537000736","-122.740531350176","88 (E)","57","2976 Roblar Rd Petaluma CA","Position","197"
"8881004443","8881004443","5/10/2021 5:58:07 PM","38.3141876329978","-122.737539116542","91 (E)","57","2810 Roblar Rd Petaluma CA","Position","200"
"8881004443","8881004443","5/10/2021 5:58:17 PM","38.3141210496426","-122.735727049907","103 (E)","16","2712 Roblar Rd Petaluma CA","Position","190"
"8881004443","8881004443","5/10/2021 5:58:27 PM","38.3130878835916","-122.735625383258","182 (S)","45","2773 Stony Point Rd Petaluma CA","Position","190"
"8881004443","8881004443","5/10/2021 5:58:38 PM","38.3109974503517","-122.735022016366","152 (SE)","53","2715 Stony Point Rd Petaluma CA","Position","210"
"8881004443","8881004443","5/10/2021 5:58:48 PM","38.3096946169933","-122.732830350008","122 (SE)","50","2673 Stony Point Rd Petaluma CA","Position","217"
"8881004443","8881004443","5/10/2021 5:58:58 PM","38.3085288663705","-122.730501316736","122 (SE)","57","2637 Stony Point Rd Petaluma CA","Position","203"
"8881004443","8881004443","5/10/2021 5:59:07 PM","38.3073450833559","-122.728208316863","124 (SE)","58","2601 Stony Point Rd Petaluma CA","Position","207"
"8881004443","8881004443","5/10/2021 5:59:17 PM","38.3061182831724","-122.725786650181","121 (SE)","56","2563 Stony Point Rd Petaluma CA","Position","220"
"8881004443","8881004443","5/10/2021 5:59:27 PM","38.3049016833305","-122.723375783364","123 (SE)","57","2546 Stony Point Rd Petaluma CA","Position","213"
"8881004443","8881004443","5/10/2021 5:59:37 PM","38.3035293666025","-122.720680283507","122 (SE)","71","2510 Stony Point Rd Petaluma CA","Position","217"
"8881004443","8881004443","5/10/2021 5:59:47 PM","38.3020472999662","-122.717679867148","122 (SE)","63","2468 Stony Point Rd Petaluma CA","Position","203"
"8881004443","8881004443","5/10/2021 5:59:57 PM","38.3006595833227","-122.715001449982","125 (SE)","65","2395 Stony Point Rd Petaluma CA","Position","174"
"8881004443","8881004443","5/10/2021 6:00:07 PM","38.2990415831407","-122.712375716865","126 (SE)","60","2351 Stony Point Rd Petaluma CA","Position","154"
"8881004443","8881004443","5/10/2021 6:00:17 PM","38.2976164499919","-122.710011749963","126 (SE)","58","2307 Stony Point Rd Petaluma CA","Position","148"
"8881004443","8881004443","5/10/2021 6:00:27 PM","38.2963453501463","-122.707485416532","122 (SE)","56","2219 Stony Point Rd Petaluma CA","Position","138"
"8881004443","8881004443","5/10/2021 6:00:37 PM","38.2950367838144","-122.705114266276","128 (SE)","59","2118 Stony Point Rd Petaluma CA","Position","128"
"8881004443","8881004443","5/10/2021 6:00:47 PM","38.2934803336859","-122.702914166451","132 (SE)","56","2022 Stony Point Rd Petaluma CA","Position","108"
"8881004443","8881004443","5/10/2021 6:00:57 PM","38.2920065671206","-122.700836966435","132 (SE)","53","1930 Stony Point Rd Petaluma CA","Position","98"
"8881004443","8881004443","5/10/2021 6:01:07 PM","38.2905362665653","-122.698608233283","127 (SE)","59","1834 Stony Point Rd Petaluma CA","Position","98"
"8881004443","8881004443","5/10/2021 6:01:17 PM","38.2892078498999","-122.695910150061","121 (SE)","71","1732 Stony Point Rd Petaluma CA","Position","85"
"8881004443","8881004443","5/10/2021 6:01:27 PM","38.2876990998785","-122.692861049871","125 (SE)","67","1653 Stony Point Rd Petaluma CA","Position","52"
"8881004443","8881004443","5/10/2021 6:01:37 PM","38.286464133362","-122.69035324951","126 (SE)","59","1522 Stony Point Rd Petaluma CA","Position","49"
"8881004443","8881004443","5/10/2021 6:01:46 PM","38.2849891499927","-122.688406566779","137 (SE)","39","1477 Stony Point Rd Petaluma CA","Position","46"
"8881004443","8881004443","5/10/2021 6:01:49 PM","38.2847509667277","-122.688101500273","134 (SE)","24","1420 Stony Point Rd Petaluma CA","Position","46"
"8881004443","8881004443","5/10/2021 6:01:55 PM","38.2846122333159","-122.687968116999","157 (SE)","0","1457 Stony Point Rd Petaluma CA","Position","39"
"8881004443","8881004443","5/10/2021 6:02:06 PM","38.2843943999459","-122.686946200331","90 (E)","35","1350 Stony Point Rd Petaluma CA","Position","23"
"8881004443","8881004443","5/10/2021 6:02:16 PM","38.2832937002182","-122.684881833196","131 (SE)","58","Redwood Hwy Penngrove CA","Position","13"
"8881004443","8881004443","5/10/2021 6:02:26 PM","38.2814463833968","-122.682335066671","133 (SE)","72","US-101 Petaluma CA","Position","13"
"8881004443","8881004443","5/10/2021 6:02:36 PM","38.2792728165785","-122.679603400081","134 (SE)","78","Redwood Hwy Penngrove CA","Position","7"
"8881004443","8881004443","5/10/2021 6:02:46 PM","38.277181682984","-122.676821883519","134 (SE)","73","Redwood Hwy Petaluma CA","Position","13"
"8881004443","8881004443","5/10/2021 6:02:56 PM","38.2750904500484","-122.67412981689","135 (SE)","74","Redwood Hwy Petaluma CA","Position","10"
"8881004443","8881004443","5/10/2021 6:03:06 PM","38.2728698665897","-122.671233416597","134 (SE)","84","Redwood Hwy Petaluma CA","Position","23"
"8881004443","8881004443","5/10/2021 6:03:16 PM","38.2706665332119","-122.668326466282","134 (SE)","80","Redwood Hwy Petaluma CA","Position","23"
"8881004443","8881004443","5/10/2021 6:03:26 PM","38.2683910999447","-122.665560349946","137 (SE)","73","Redwood Hwy Petaluma CA","Position","16"
"8881004443","8881004443","5/10/2021 6:03:36 PM","38.2662264337142","-122.663145900021","138 (SE)","70","US-101 Petaluma CA","Position","10"
"8881004443","8881004443","5/10/2021 6:03:46 PM","38.2644267002742","-122.660359766583","125 (SE)","70","Redwood Hwy Petaluma CA","Position","10"
"8881004443","8881004443","5/10/2021 6:03:56 PM","38.262765866518","-122.657400032878","125 (SE)","71","Redwood Hwy Petaluma CA","Position","10"
"8881004443","8881004443","5/10/2021 6:04:06 PM","38.2610050330559","-122.65432044963","125 (SE)","73","Redwood Hwy Petaluma CA","Position","0"
"8881004443","8881004443","5/10/2021 6:04:15 PM","38.2594944169124","-122.651636899511","126 (SE)","71","Redwood Hwy Petaluma CA","Position","-7"
"8881004443","8881004443","5/10/2021 6:04:25 PM","38.2577569166819","-122.648680883273","125 (SE)","71","Redwood Hwy Petaluma CA","Position","0"
"8881004443","8881004443","5/10/2021 6:04:35 PM","38.2561070332925","-122.645667300125","125 (SE)","73","Redwood Hwy Petaluma CA","Position","13"
"8881004443","8881004443","5/10/2021 6:04:45 PM","38.2544393335779","-122.642620066802","122 (SE)","70","Redwood Hwy Petaluma CA","Position","20"
"8881004443","8881004443","5/10/2021 6:04:55 PM","38.2529969500999","-122.639788700144","123 (SE)","63","Redwood Hwy Petaluma CA","Position","3"
